0.27516183257102966;0.40931546688079834;0.9547430872917175;0.9547430872917175
0.24774357676506042;0.3838556408882141;0.8529038429260254;0.8529038429260254
0.17919792234897614;0.400502473115921;0.8793428540229797;0.8793428540229797
0.1517796665430069;0.3926686942577362;0.9302624464035034;0.9302624464035034
0.17528103291988373;0.384834885597229;1.004683494567871;1.004683494567871
0.1605926752090454;0.3770011067390442;1.0125172138214111;1.0125172138214111
0.18213559687137604;0.39952322840690613;0.9312416315078735;0.9312416315078735
0.19976161420345306;0.39952322840690613;0.8333192467689514;0.8333192467689514
0.19976161420345306;0.41127392649650574;0.8303816318511963;0.8303816318511963
0.20172005891799927;0.41127392649650574;0.8636752963066101;0.8636752963066101
0.1498212218284607;0.41617003083229065;0.8959895968437195;0.8959895968437195
0.10379770398139954;0.41029468178749084;0.8910934925079346;0.8910934925079346
0.11946529150009155;0.3936479091644287;0.910677969455719;0.910677969455719
0.18213559687137604;0.41910770535469055;0.9175325036048889;0.9175325036048889
0.2301175445318222;0.4524013102054596;0.912636399269104;0.912636399269104
0.2350136637687683;0.4504428803920746;0.8294023871421814;0.8294023871421814
0.26243191957473755;0.43967142701148987;0.7853373885154724;0.7853373885154724
0.26732805371284485;0.33587369322776794;0.8382154107093811;0.8382154107093811
0.33097758889198303;0.4044193625450134;0.8822805285453796;0.8822805285453796
0.2878917455673218;0.4651312232017517;1.0164340734481812;1.0164340734481812
0.1478627771139145;0.4768819212913513;1.0252470970153809;1.0252470970153809
0.12631984055042267;0.456318199634552;0.9410338401794434;0.9410338401794434
0.2340344339609146;0.42889997363090515;0.8568207025527954;0.8568207025527954
0.27516183257102966;0.3593750596046448;0.8019841313362122;0.8019841313362122
0.24480591714382172;0.3779803216457367;0.7549813985824585;0.7549813985824585
0.24872280657291412;0.4435883164405823;0.7804412245750427;0.7804412245750427
0.18213559687137604;0.35252049565315247;0.8538830280303955;0.8538830280303955
0.11261072009801865;0.35349974036216736;0.9772651791572571;0.9772651791572571
0.08813012391328812;0.3564373850822449;0.978244423866272;0.978244423866272
0.049940403550863266;0.3799387514591217;0.8930519819259644;0.8930519819259644
-0.003916894551366568;0.3916894495487213;0.773586630821228;0.773586630821228
-0.018605249002575874;0.39952322840690613;0.7334384918212891;0.7334384918212891
0.09694313257932663;0.43575453758239746;1.1163148880004883;1.1163148880004883
0.09596391022205353;0.5062586069107056;0.6188693046569824;0.6188693046569824
0.141008198261261;0.5150716304779053;0.6178901195526123;0.6178901195526123
0.19976161420345306;0.5865549445152283;0.7775036096572876;0.7775036096572876
0.12729907035827637;0.5424898862838745;0.8068802356719971;0.8068802356719971
0.05483652278780937;0.39952322840690613;0.8646544814109802;0.8646544814109802
